Time;"S(0l)";"S(l/2)";"S(0l)An";"S(l/2)An";
3,40595e-05;0;0;0;0;
3,40686e-05;0;0;0;0;
3,40777e-05;0;0;0;0;
3,40868e-05;0;0;0;0;
3,40959e-05;0;0;0;0;
3,4105e-05;0;0;0;0;
3,41142e-05;0;0;0;0;
3,41233e-05;0;0;0;0;
3,41324e-05;0;0;0;0;
3,41415e-05;0;0;0;0;
3,41506e-05;0;0;0;0;
3,41597e-05;0;0;0;0;
3,41688e-05;0;0;0;0;
3,4178e-05;0;0;0;0;
3,41871e-05;0;0;0;0;
3,41962e-05;0;0;0;0;
3,42053e-05;0;0;0;0;
3,42144e-05;0;0;0;0;
3,42235e-05;0;0;0;0;
3,42326e-05;0;0;0;0;
3,42418e-05;0;0;0;0;
3,42509e-05;0;0;0;0;
3,426e-05;0;0;0;0;
3,42691e-05;0;0;0;0;
3,42782e-05;0;0;0;0;
3,42873e-05;0;0;0;0;
3,42964e-05;0;0;0;0;
3,43056e-05;0;0;0;0;
3,43147e-05;0;0;0;0;
3,43238e-05;0;0;0;0;
3,43329e-05;0;0;0;0;
3,4342e-05;0;0;0;0;
3,43511e-05;0;0;0;0;
3,43602e-05;0;0;0;0;
3,43694e-05;0;0;0;0;
3,43785e-05;0;0;0;0;
3,43876e-05;0;0;0;0;
3,43967e-05;0;0;0;0;
3,44058e-05;0;0;0;0;
3,44149e-05;0;0;0;0;
3,4424e-05;0;0;0;0;
3,44332e-05;0;0;0;0;
3,44423e-05;0;0;0;0;
3,44514e-05;0;0;0;0;
3,44605e-05;0;0;0;0;
3,44696e-05;0;0;0;0;
3,44787e-05;0;0;0;0;
3,44878e-05;0;0;0;0;
3,4497e-05;0;0;0;0;
3,45061e-05;0;0;0;0;
3,45152e-05;0;0;0;0;
3,45243e-05;0;0;0;0;
3,45334e-05;0;0;0;0;
3,45425e-05;0;0;0;0;
3,45516e-05;0;0;0;0;
3,45608e-05;0;0;0;0;
3,45699e-05;0;0;0;0;
3,4579e-05;0;0;0;0;
3,45881e-05;0;0;0;0;
3,45972e-05;0;0;0;0;
3,46063e-05;0;0;0;0;
3,46154e-05;0;0;0;0;
3,46246e-05;0;0;0;0;
3,46337e-05;0;0;0;0;
3,46428e-05;0;0;0;0;
3,46519e-05;0;0;0;0;
3,4661e-05;0;0;0;0;
3,46701e-05;0;0;0;0;
3,46792e-05;0;0;0;0;
3,46884e-05;0;0;0;0;
3,46975e-05;0;0;0;0;
3,47066e-05;0;0;0;0;
3,47157e-05;0;0;0;0;
3,47248e-05;0;0;0;0;
3,47339e-05;0;0;0;0;
3,4743e-05;0;0;0;0;
3,47522e-05;0;0;0;0;
3,47613e-05;0;0;0;0;
3,47704e-05;0;0;0;0;
3,47795e-05;0;0;0;0;
3,47886e-05;0;0;0;0;
3,47977e-05;0;0;0;0;
3,48068e-05;0;0;0;0;
3,4816e-05;0;0;0;0;
3,48251e-05;0;0;0;0;
3,48342e-05;0;0;0;0;
3,48433e-05;0;0;0;0;
3,48524e-05;0;0;0;0;
3,48615e-05;0;0;0;0;
3,48706e-05;0;0;0;0;
3,48798e-05;0;0;0;0;
3,48889e-05;0;0;0;0;
3,4898e-05;0;0;0;0;
3,49071e-05;0;0;0;0;
3,49162e-05;0;0;0;0;
3,49253e-05;0;0;0;0;
3,49344e-05;0;0;0;0;
3,49435e-05;0;0;0;0;
3,49527e-05;0;0;0;0;
3,49618e-05;0;0;0;0;
3,49709e-05;0;0;0;0;
3,498e-05;0;0;0;0;
3,49891e-05;0;0;0;0;
3,49982e-05;0;0;0;0;
3,50073e-05;0;0;0;0;
3,50165e-05;0;0;0;0;
3,50256e-05;0;0;0;0;
3,50347e-05;0;0;0;0;
3,50438e-05;0;0;0;0;
3,50529e-05;0;0;0;0;
3,5062e-05;0;0;0;0;
3,50711e-05;0;0;0;0;
3,50803e-05;0;0;0;0;
3,50894e-05;0;0;0;0;
3,50985e-05;0;0;0;0;
3,51076e-05;0;0;0;0;
3,51167e-05;0;0;0;0;
3,51258e-05;0;0;0;0;
3,51349e-05;0;0;0;0;
3,51441e-05;0;0;0;0;
3,51532e-05;0;0;0;0;
3,51623e-05;0;0;0;0;
3,51714e-05;0;0;0;0;
3,51805e-05;0;0;0;0;
3,51896e-05;0;0;0;0;
3,51987e-05;0;0;0;0;
3,52079e-05;0;0;0;0;
3,5217e-05;0;0;0;0;
3,52261e-05;0;0;0;0;
3,52352e-05;0;0;0;0;
3,52443e-05;0;0;0;0;
3,52534e-05;0;0;0;0;
3,52625e-05;0;0;0;0;
3,52717e-05;0;0;0;0;
3,52808e-05;0;0;0;0;
3,52899e-05;0;0;0;0;
3,5299e-05;0;0;0;0;
3,53081e-05;0;0;0;0;
3,53172e-05;0;0;0;0;
3,53263e-05;0;0;0;0;
3,53355e-05;0;0;0;0;
3,53446e-05;0;0;0;0;
3,53537e-05;0;0;0;0;
3,53628e-05;0;0;0;0;
3,53719e-05;0;0;0;0;
3,5381e-05;0;0;0;0;
3,53901e-05;0;0;0;0;
3,53993e-05;0;0;0;0;
3,54084e-05;0;0;0;0;
3,54175e-05;0;0;0;0;
3,54266e-05;0;0;0;0;
3,54357e-05;0;0;0;0;
3,54448e-05;0;0;0;0;
3,54539e-05;0;0;0;0;
3,54631e-05;0;0;0;0;
3,54722e-05;0;0;0;0;
3,54813e-05;0;0;0;0;
3,54904e-05;0;0;0;0;
3,54995e-05;0;0;0;0;
3,55086e-05;0;0;0;0;
3,55177e-05;0;0;0;0;
3,55269e-05;0;0;0;0;
3,5536e-05;0;0;0;0;
3,55451e-05;0;0;0;0;
3,55542e-05;0;0;0;0;
3,55633e-05;0;0;0;0;
3,55724e-05;0;0;0;0;
3,55815e-05;0;0;0;0;
3,55907e-05;0;0;0;0;
3,55998e-05;0;0;0;0;
3,56089e-05;0;0;0;0;
3,5618e-05;0;0;0;0;
3,56271e-05;0;0;0;0;
3,56362e-05;0;0;0;0;
3,56453e-05;0;0;0;0;
3,56545e-05;0;0;0;0;
3,56636e-05;0;0;0;0;
3,56727e-05;0;0;0;0;
3,56818e-05;0;0;0;0;
3,56909e-05;0;0;0;0;
3,57e-05;0;0;0;0;
3,57091e-05;0;0;0;0;
3,57182e-05;0;0;0;0;
3,57274e-05;0;0;0;0;
3,57365e-05;0;0;0;0;
3,57456e-05;0;0;0;0;
3,57547e-05;0;0;0;0;
3,57638e-05;0;0;0;0;
3,57729e-05;0;0;0;0;
3,5782e-05;0;0;0;0;
3,57912e-05;0;0;0;0;
3,58003e-05;0;0;0;0;
3,58094e-05;0;0;0;0;
3,58185e-05;0;0;0;0;
3,58276e-05;0;0;0;0;
3,58367e-05;0;0;0;0;
3,58458e-05;0;0;0;0;
3,5855e-05;0;0;0;0;
3,58641e-05;0;0;0;0;
3,58732e-05;0;0;0;0;
3,58823e-05;0;0;0;0;
3,58914e-05;0;0;0;0;
3,59005e-05;0;0;0;0;
3,59096e-05;0;0;0;0;
3,59188e-05;0;0;0;0;
3,59279e-05;0;0;0;0;
3,5937e-05;0;0;0;0;
3,59461e-05;0;0;0;0;
3,59552e-05;0;0;0;0;
3,59643e-05;0;0;0;0;
3,59734e-05;0;0;0;0;
3,59826e-05;0;0;0;0;
3,59917e-05;0;0;0;0;
3,60008e-05;0;0;0;0;
3,60099e-05;0;0;0;0;
3,6019e-05;0;0;0;0;
3,60281e-05;0;0;0;0;
3,60372e-05;0;0;0;0;
3,60464e-05;0;0;0;0;
3,60555e-05;0;0;0;0;
3,60646e-05;0;0;0;0;
3,60737e-05;0;0;0;0;
3,60828e-05;0;0;0;0;
3,60919e-05;0;0;0;0;
3,6101e-05;0;0;0;0;
3,61102e-05;0;0;0;0;
3,61193e-05;0;0;0;0;
3,61284e-05;0;0;0;0;
3,61375e-05;0;0;0;0;
3,61466e-05;0;0;0;0;
3,61557e-05;0;0;0;0;
3,61648e-05;0;0;0;0;
3,6174e-05;0;0;0;0;
3,61831e-05;0;0;0;0;
3,61922e-05;0;0;0;0;
3,62013e-05;0;0;0;0;
3,62104e-05;0;0;0;0;
3,62195e-05;0;0;0;0;
3,62286e-05;0;0;0;0;
3,62378e-05;0;0;0;0;
3,62469e-05;0;0;0;0;
3,6256e-05;0;0;0;0;
3,62651e-05;0;0;0;0;
3,62742e-05;0;0;0;0;
3,62833e-05;0;0;0;0;
3,62924e-05;0;0;0;0;
3,63016e-05;0;0;0;0;
3,63107e-05;0;0;0;0;
3,63198e-05;0;0;0;0;
3,63289e-05;0;0;0;0;
3,6338e-05;0;0;0;0;
3,63471e-05;0;0;0;0;
3,63562e-05;0;0;0;0;
3,63654e-05;0;0;0;0;
3,63745e-05;0;0;0;0;
3,63836e-05;0;0;0;0;
3,63927e-05;0;0;0;0;
3,64018e-05;0;0;0;0;
3,64109e-05;0;0;0;0;
3,642e-05;0;0;0;0;
3,64292e-05;0;0;0;0;
3,64383e-05;0;0;0;0;
3,64474e-05;0;0;0;0;
3,64565e-05;0;0;0;0;
3,64656e-05;0;0;0;0;
3,64747e-05;0;0;0;0;
3,64838e-05;0;0;0;0;
3,6493e-05;0;0;0;0;
3,65021e-05;0;0;0;0;
3,65112e-05;0;0;0;0;
3,65203e-05;0;0;0;0;
3,65294e-05;0;0;0;0;
3,65385e-05;0;0;0;0;
3,65476e-05;0;0;0;0;
3,65567e-05;0;0;0;0;
3,65659e-05;0;0;0;0;
3,6575e-05;0;0;0;0;
3,65841e-05;0;0;0;0;
3,65932e-05;0;0;0;0;
3,66023e-05;0;0;0;0;
3,66114e-05;0;0;0;0;
3,66205e-05;0;0;0;0;
3,66297e-05;0;0;0;0;
3,66388e-05;0;0;0;0;
3,66479e-05;0;0;0;0;
3,6657e-05;0;0;0;0;
3,66661e-05;0;0;0;0;
3,66752e-05;0;0;0;0;
3,66843e-05;0;0;0;0;
3,66935e-05;0;0;0;0;
3,67026e-05;0;0;0;0;
3,67117e-05;0;0;0;0;
3,67208e-05;0;0;0;0;
3,67299e-05;0;0;0;0;
3,6739e-05;0;0;0;0;
3,67481e-05;0;0;0;0;
3,67573e-05;0;0;0;0;
3,67664e-05;0;0;0;0;
3,67755e-05;0;0;0;0;
3,67846e-05;0;0;0;0;
3,67937e-05;0;0;0;0;
3,68028e-05;0;0;0;0;
3,68119e-05;0;0;0;0;
3,68211e-05;0;0;0;0;
3,68302e-05;0;0;0;0;
3,68393e-05;0;0;0;0;
3,68484e-05;0;0;0;0;
3,68575e-05;0;0;0;0;
3,68666e-05;0;0;0;0;
3,68757e-05;0;0;0;0;
3,68849e-05;0;0;0;0;
3,6894e-05;0;0;0;0;
3,69031e-05;0;0;0;0;
3,69122e-05;0;0;0;0;
3,69213e-05;0;0;0;0;
3,69304e-05;0;0;0;0;
3,69395e-05;0;0;0;0;
3,69487e-05;0;0;0;0;
3,69578e-05;0;0;0;0;
3,69669e-05;0;0;0;0;
3,6976e-05;0;0;0;0;
3,69851e-05;0;0;0;0;
3,69942e-05;0;0;0;0;
3,70033e-05;0;0;0;0;
3,70125e-05;0;0;0;0;
3,70216e-05;0;0;0;0;
3,70307e-05;0;0;0;0;
3,70398e-05;0;0;0;0;
3,70489e-05;0;0;0;0;
3,7058e-05;0;0;0;0;
3,70671e-05;0;0;0;0;
3,70763e-05;0;0;0;0;
3,70854e-05;0;0;0;0;
3,70945e-05;0;0;0;0;
3,71036e-05;0;0;0;0;
3,71127e-05;0;0;0;0;
3,71218e-05;0;0;0;0;
3,71309e-05;0;0;0;0;
3,71401e-05;0;0;0;0;
3,71492e-05;0;0;0;0;
3,71583e-05;0;0;0;0;
3,71674e-05;0;0;0;0;
3,71765e-05;0;0;0;0;
3,71856e-05;0;0;0;0;
3,71947e-05;0;0;0;0;
3,72039e-05;0;0;0;0;
3,7213e-05;0;0;0;0;
3,72221e-05;0;0;0;0;
3,72312e-05;0;0;0;0;
3,72403e-05;0;0;0;0;
3,72494e-05;0;0;0;0;
3,72585e-05;0;0;0;0;
3,72677e-05;0;0;0;0;
3,72768e-05;0;0;0;0;
3,72859e-05;0;0;0;0;
3,7295e-05;0;0;0;0;
3,73041e-05;0;0;0;0;
3,73132e-05;0;0;0;0;
3,73223e-05;0;0;0;0;
3,73314e-05;0;0;0;0;
3,73406e-05;0;0;0;0;
3,73497e-05;0;0;0;0;
3,73588e-05;0;0;0;0;
3,73679e-05;0;0;0;0;
3,7377e-05;0;0;0;0;
3,73861e-05;0;0;0;0;
3,73952e-05;0;0;0;0;
3,74044e-05;0;0;0;0;
3,74135e-05;0;0;0;0;
3,74226e-05;0;0;0;0;
3,74317e-05;0;0;0;0;
3,74408e-05;0;0;0;0;
3,74499e-05;0;0;0;0;
3,7459e-05;0;0;0;0;
3,74682e-05;0;0;0;0;
3,74773e-05;0;0;0;0;
3,74864e-05;0;0;0;0;
3,74955e-05;0;0;0;0;
3,75046e-05;0;0;0;0;
3,75137e-05;0;0;0;0;
3,75228e-05;0;0;0;0;
3,7532e-05;0;0;0;0;
3,75411e-05;0;0;0;0;
3,75502e-05;0;0;0;0;
3,75593e-05;0;0;0;0;
3,75684e-05;0;0;0;0;
3,75775e-05;0;0;0;0;
3,75866e-05;0;0;0;0;
3,75958e-05;0;0;0;0;
3,76049e-05;0;0;0;0;
3,7614e-05;0;0;0;0;
3,76231e-05;0;0;0;0;
3,76322e-05;0;0;0;0;
3,76413e-05;0;0;0;0;
3,76504e-05;0;0;0;0;
3,76596e-05;0;0;0;0;
3,76687e-05;0;0;0;0;
3,76778e-05;0;0;0;0;
3,76869e-05;0;0;0;0;
3,7696e-05;0;0;0;0;
3,77051e-05;0;0;0;0;
3,77142e-05;0;0;0;0;
3,77234e-05;0;0;0;0;
3,77325e-05;0;0;0;0;
3,77416e-05;0;0;0;0;
3,77507e-05;0;0;0;0;
3,77598e-05;0;0;0;0;
3,77689e-05;0;0;0;0;
3,7778e-05;0;0;0;0;
3,77872e-05;0;0;0;0;
3,77963e-05;0;0;0;0;
3,78054e-05;0;0;0;0;
3,78145e-05;0;0;0;0;
3,78236e-05;0;0;0;0;
3,78327e-05;0;0;0;0;
3,78418e-05;0;0;0;0;
3,7851e-05;0;0;0;0;
3,78601e-05;0;0;0;0;
3,78692e-05;0;0;0;0;
3,78783e-05;0;0;0;0;
3,78874e-05;0;0;0;0;
3,78965e-05;0;0;0;0;
3,79056e-05;0;0;0;0;
3,79148e-05;0;0;0;0;
3,79239e-05;0;0;0;0;
3,7933e-05;0;0;0;0;
3,79421e-05;0;0;0;0;
3,79512e-05;0;0;0;0;
3,79603e-05;0;0;0;0;
3,79694e-05;0;0;0;0;
3,79786e-05;0;0;0;0;
3,79877e-05;0;0;0;0;
3,79968e-05;0;0;0;0;
3,80059e-05;0;0;0;0;
3,8015e-05;0;0;0;0;
3,80241e-05;0;0;0;0;
3,80332e-05;0;0;0;0;
3,80424e-05;0;0;0;0;
3,80515e-05;0;0;0;0;
3,80606e-05;0;0;0;0;
3,80697e-05;0;0;0;0;
3,80788e-05;0;0;0;0;
3,80879e-05;0;0;0;0;
3,8097e-05;0;0;0;0;
3,81061e-05;0;0;0;0;
3,81153e-05;0;0;0;0;
3,81244e-05;0;0;0;0;
3,81335e-05;0;0;0;0;
3,81426e-05;0;0;0;0;
3,81517e-05;0;0;0;0;
3,81608e-05;0;0;0;0;
3,81699e-05;0;0;0;0;
3,81791e-05;0;0;0;0;
3,81882e-05;0;0;0;0;
3,81973e-05;0;0;0;0;
3,82064e-05;0;0;0;0;
3,82155e-05;0;0;0;0;
3,82246e-05;0;0;0;0;
3,82337e-05;0;0;0;0;
3,82429e-05;0;0;0;0;
3,8252e-05;0;0;0;0;
3,82611e-05;0;0;0;0;
3,82702e-05;0;0;0;0;
3,82793e-05;0;0;0;0;
3,82884e-05;0;0;0;0;
3,82975e-05;0;0;0;0;
3,83067e-05;0;0;0;0;
3,83158e-05;0;0;0;0;
3,83249e-05;0;0;0;0;
3,8334e-05;0;0;0;0;
3,83431e-05;0;0;0;0;
3,83522e-05;0;0;0;0;
3,83613e-05;0;0;0;0;
3,83705e-05;0;0;0;0;
3,83796e-05;0;0;0;0;
3,83887e-05;0;0;0;0;
3,83978e-05;0;0;0;0;
3,84069e-05;0;0;0;0;
3,8416e-05;0;0;0;0;
3,84251e-05;0;0;0;0;
3,84343e-05;0;0;0;0;
3,84434e-05;0;0;0;0;
3,84525e-05;0;0;0;0;
3,84616e-05;0;0;0;0;
3,84707e-05;0;0;0;0;
3,84798e-05;0;0;0;0;
3,84889e-05;0;0;0;0;
3,84981e-05;0;0;0;0;
3,85072e-05;0;0;0;0;
3,85163e-05;0;0;0;0;
3,85254e-05;0;0;0;0;
3,85345e-05;0;0;0;0;
3,85436e-05;0;0;0;0;
3,85527e-05;0;0;0;0;
3,85619e-05;0;0;0;0;
3,8571e-05;0;0;0;0;
3,85801e-05;0;0;0;0;
3,85892e-05;0;0;0;0;
3,85983e-05;0;0;0;0;
3,86074e-05;0;0;0;0;
3,86165e-05;0;0;0;0;
3,86257e-05;0;0;0;0;
3,86348e-05;0;0;0;0;
3,86439e-05;0;0;0;0;
3,8653e-05;0;0;0;0;
3,86621e-05;0;0;0;0;
3,86712e-05;0;0;0;0;
3,86803e-05;0;0;0;0;
3,86895e-05;0;0;0;0;
3,86986e-05;0;0;0;0;
3,87077e-05;0;0;0;0;
3,87168e-05;0;0;0;0;
3,87259e-05;0;0;0;0;
3,8735e-05;0;0;0;0;
3,87441e-05;0;0;0;0;
3,87533e-05;0;0;0;0;
3,87624e-05;0;0;0;0;
3,87715e-05;0;0;0;0;
3,87806e-05;0;0;0;0;
3,87897e-05;0;0;0;0;
3,87988e-05;0;0;0;0;
3,88079e-05;0;0;0;0;
3,88171e-05;0;0;0;0;
3,88262e-05;0;0;0;0;
3,88353e-05;0;0;0;0;
3,88444e-05;0;0;0;0;
3,88535e-05;0;0;0;0;
3,88626e-05;0;0;0;0;
3,88717e-05;0;0;0;0;
3,88809e-05;0;0;0;0;
3,889e-05;0;0;0;0;
3,88991e-05;0;0;0;0;
3,89082e-05;0;0;0;0;
3,89173e-05;0;0;0;0;
3,89264e-05;0;0;0;0;
3,89355e-05;0;0;0;0;
3,89446e-05;0;0;0;0;
3,89538e-05;0;0;0;0;
3,89629e-05;0;0;0;0;
3,8972e-05;0;0;0;0;
3,89811e-05;0;0;0;0;
3,89902e-05;0;0;0;0;
3,89993e-05;0;0;0;0;
3,90084e-05;0;0;0;0;
3,90176e-05;0;0;0;0;
3,90267e-05;0;0;0;0;
3,90358e-05;0;0;0;0;
3,90449e-05;0;0;0;0;
3,9054e-05;0;0;0;0;
3,90631e-05;0;0;0;0;
3,90722e-05;0;0;0;0;
3,90814e-05;0;0;0;0;
3,90905e-05;0;0;0;0;
3,90996e-05;0;0;0;0;
3,91087e-05;0;0;0;0;
3,91178e-05;0;0;0;0;
3,91269e-05;0;0;0;0;
3,9136e-05;0;0;0;0;
3,91452e-05;0;0;0;0;
3,91543e-05;0;0;0;0;
3,91634e-05;0;0;0;0;
3,91725e-05;0;0;0;0;
3,91816e-05;0;0;0;0;
3,91907e-05;0;0;0;0;
3,91998e-05;0;0;0;0;
3,9209e-05;0;0;0;0;
3,92181e-05;0;0;0;0;
3,92272e-05;0;0;0;0;
3,92363e-05;0;0;0;0;
3,92454e-05;0;0;0;0;
3,92545e-05;0;0;0;0;
3,92636e-05;0;0;0;0;
3,92728e-05;0;0;0;0;
3,92819e-05;0;0;0;0;
3,9291e-05;0;0;0;0;
3,93001e-05;0;0;0;0;
3,93092e-05;0;0;0;0;
3,93183e-05;0;0;0;0;
3,93274e-05;0;0;0;0;
3,93366e-05;0;0;0;0;
3,93457e-05;0;0;0;0;
3,93548e-05;0;0;0;0;
3,93639e-05;0;0;0;0;
3,9373e-05;0;0;0;0;
3,93821e-05;0;0;0;0;
3,93912e-05;0;0;0;0;
3,94004e-05;0;0;0;0;
3,94095e-05;0;0;0;0;
3,94186e-05;0;0;0;0;
3,94277e-05;0;0;0;0;
3,94368e-05;0;0;0;0;
3,94459e-05;0;0;0;0;
3,9455e-05;0;0;0;0;
3,94642e-05;0;0;0;0;
3,94733e-05;0;0;0;0;
3,94824e-05;0;0;0;0;
3,94915e-05;0;0;0;0;
3,95006e-05;0;0;0;0;
3,95097e-05;0;0;0;0;
3,95188e-05;0;0;0;0;
3,9528e-05;0;0;0;0;
3,95371e-05;0;0;0;0;
3,95462e-05;0;0;0;0;
3,95553e-05;0;0;0;0;
3,95644e-05;0;0;0;0;
3,95735e-05;0;0;0;0;
3,95826e-05;0;0;0;0;
3,95918e-05;0;0;0;0;
3,96009e-05;0;0;0;0;
3,961e-05;0;0;0;0;
3,96191e-05;0;0;0;0;
3,96282e-05;0;0;0;0;
3,96373e-05;0;0;0;0;
3,96464e-05;0;0;0;0;
3,96556e-05;0;0;0;0;
3,96647e-05;0;0;0;0;
3,96738e-05;0;0;0;0;
3,96829e-05;0;0;0;0;
3,9692e-05;0;0;0;0;
3,97011e-05;0;0;0;0;
3,97102e-05;0;0;0;0;
3,97193e-05;0;0;0;0;
3,97285e-05;0;0;0;0;
3,97376e-05;0;0;0;0;
3,97467e-05;0;0;0;0;
3,97558e-05;0;0;0;0;
3,97649e-05;0;0;0;0;
3,9774e-05;0;0;0;0;
3,97831e-05;0;0;0;0;
3,97923e-05;0;0;0;0;
3,98014e-05;0;0;0;0;
3,98105e-05;0;0;0;0;
3,98196e-05;0;0;0;0;
3,98287e-05;0;0;0;0;
3,98378e-05;0;0;0;0;
3,98469e-05;0;0;0;0;
3,98561e-05;0;0;0;0;
3,98652e-05;0;0;0;0;
3,98743e-05;0;0;0;0;
3,98834e-05;0;0;0;0;
3,98925e-05;0;0;0;0;
3,99016e-05;0;0;0;0;
3,99107e-05;0;0;0;0;
3,99199e-05;0;0;0;0;
3,9929e-05;0;0;0;0;
3,99381e-05;0;0;0;0;
3,99472e-05;0;0;0;0;
3,99563e-05;0;0;0;0;
3,99654e-05;0;0;0;0;
3,99745e-05;0;0;0;0;
3,99837e-05;0;0;0;0;
3,99928e-05;0;0;0;0;
4,00019e-05;0;0;0;0;
4,0011e-05;0;0;0;0;
4,00201e-05;0;0;0;0;
4,00292e-05;0;0;0;0;
4,00383e-05;0;0;0;0;
4,00475e-05;0;0;0;0;
4,00566e-05;0;0;0;0;
4,00657e-05;0;0;0;0;
4,00748e-05;0;0;0;0;
4,00839e-05;0;0;0;0;
4,0093e-05;0;0;0;0;
4,01021e-05;0;0;0;0;
4,01113e-05;0;0;0;0;
4,01204e-05;0;0;0;0;
4,01295e-05;0;0;0;0;
4,01386e-05;0;0;0;0;
4,01477e-05;0;0;0;0;
4,01568e-05;0;0;0;0;
4,01659e-05;0;0;0;0;
4,01751e-05;0;0;0;0;
4,01842e-05;0;0;0;0;
4,01933e-05;0;0;0;0;
4,02024e-05;0;0;0;0;
4,02115e-05;0;0;0;0;
4,02206e-05;0;0;0;0;
4,02297e-05;0;0;0;0;
4,02389e-05;0;0;0;0;
4,0248e-05;0;0;0;0;
4,02571e-05;0;0;0;0;
4,02662e-05;0;0;0;0;
4,02753e-05;0;0;0;0;
4,02844e-05;0;0;0;0;
4,02935e-05;0;0;0;0;
4,03027e-05;0;0;0;0;
4,03118e-05;0;0;0;0;
4,03209e-05;0;0;0;0;
4,033e-05;0;0;0;0;
4,03391e-05;0;0;0;0;
4,03482e-05;0;0;0;0;
4,03573e-05;0;8,29965e-316;0;0;
4,03665e-05;0;1,65993e-315;0;0;
4,03756e-05;0;6,87686e-315;0;0;
4,03847e-05;0;2,08677e-314;0;0;
4,03938e-05;0;6,39073e-314;0;0;
4,04029e-05;0;2,08796e-313;0;0;
4,0412e-05;0;7,06182e-313;0;0;
4,04211e-05;0;2,40654e-312;0;0;
4,04303e-05;0;8,19318e-312;0;0;
4,04394e-05;0;2,78616e-311;0;0;
4,04485e-05;0;9,468e-311;0;0;
4,04576e-05;0;3,21411e-310;0;0;
4,04667e-05;0;1,08998e-309;0;0;
4,04758e-05;0;3,69257e-309;0;0;
4,04849e-05;0;1,24966e-308;0;0;
4,04941e-05;0;4,22484e-308;0;0;
4,05032e-05;0;1,42685e-307;0;0;
4,05123e-05;0;4,81394e-307;0;0;
4,05214e-05;0;1,62246e-306;0;0;
4,05305e-05;0;5,46264e-306;0;0;
4,05396e-05;0;1,83731e-305;0;0;
4,05487e-05;0;6,1733e-305;0;0;
4,05578e-05;0;2,07207e-304;0;0;
4,0567e-05;0;6,94776e-304;0;0;
4,05761e-05;0;2,32723e-303;0;0;
4,05852e-05;0;7,78729e-303;0;0;
4,05943e-05;0;2,60308e-302;0;0;
4,06034e-05;0;8,69247e-302;0;0;
4,06125e-05;0;2,8997e-301;0;0;
4,06216e-05;0;9,6631e-301;0;0;
4,06308e-05;0;3,21688e-300;0;0;
4,06399e-05;0;1,06981e-299;0;0;
4,0649e-05;0;3,55413e-299;0;0;
4,06581e-05;0;1,17955e-298;0;0;
4,06672e-05;0;3,91067e-298;0;0;
4,06763e-05;0;1,29522e-297;0;0;
4,06854e-05;0;4,28537e-297;0;0;
4,06946e-05;0;1,41641e-296;0;0;
4,07037e-05;0;4,67677e-296;0;0;
4,07128e-05;0;1,54261e-295;0;0;
4,07219e-05;0;5,08305e-295;0;0;
4,0731e-05;0;1,6732e-294;0;0;
4,07401e-05;0;5,50207e-294;0;0;
4,07492e-05;0;1,80742e-293;0;0;
4,07584e-05;0;5,93131e-293;0;0;
4,07675e-05;0;1,94445e-292;0;0;
4,07766e-05;0;6,36794e-292;0;0;
4,07857e-05;0;2,08333e-291;0;0;
4,07948e-05;0;6,80883e-291;0;0;
4,08039e-05;0;2,22302e-290;0;0;
4,0813e-05;0;7,25058e-290;0;0;
4,08222e-05;0;2,36242e-289;0;0;
4,08313e-05;0;7,68952e-289;0;0;
4,08404e-05;0;2,50033e-288;0;0;
4,08495e-05;0;8,12183e-288;0;0;
4,08586e-05;0;2,63552e-287;0;0;
4,08677e-05;0;8,54353e-287;0;0;
4,08768e-05;0;2,76672e-286;0;0;
4,0886e-05;0;8,95056e-286;0;0;
4,08951e-05;0;2,89263e-285;0;0;
4,09042e-05;0;9,33885e-285;0;0;
4,09133e-05;0;3,01198e-284;0;0;
4,09224e-05;0;9,70439e-284;0;0;
4,09315e-05;0;3,12351e-283;0;0;
4,09406e-05;0;1,00433e-282;0;0;
4,09498e-05;0;3,22602e-282;0;0;
4,09589e-05;0;1,03518e-281;0;0;
4,0968e-05;0;3,31836e-281;0;0;
4,09771e-05;0;1,06265e-280;0;0;
4,09862e-05;0;3,3995e-280;0;0;
4,09953e-05;0;1,08642e-279;0;0;
4,10044e-05;0;3,4685e-279;0;0;
4,10136e-05;0;1,10623e-278;0;0;
4,10227e-05;0;3,52456e-278;0;0;
4,10318e-05;0;1,12183e-277;0;0;
4,10409e-05;0;3,56702e-277;0;0;
4,105e-05;0;1,13304e-276;0;0;
4,10591e-05;0;3,59537e-276;0;0;
4,10682e-05;0;1,13973e-275;0;0;
4,10774e-05;0;3,60928e-275;0;0;
4,10865e-05;0;1,14182e-274;0;0;
4,10956e-05;0;3,60858e-274;0;0;
4,11047e-05;0;1,13929e-273;0;0;
4,11138e-05;0;3,5933e-273;0;0;
4,11229e-05;0;1,13217e-272;0;0;
4,1132e-05;0;3,56362e-272;0;0;
4,11412e-05;0;1,12055e-271;0;0;
4,11503e-05;0;3,51991e-271;0;0;
4,11594e-05;0;1,10457e-270;0;0;
4,11685e-05;0;3,46269e-270;0;0;
4,11776e-05;0;1,08442e-269;0;0;
4,11867e-05;0;3,39266e-269;0;0;
4,11958e-05;0;1,06034e-268;0;0;
4,1205e-05;0;3,31064e-268;0;0;
4,12141e-05;0;1,03262e-267;0;0;
4,12232e-05;0;3,21757e-267;0;0;
