Time;"U(l)";"U(l/2)";"U(l)A";"U(l/2)A";
4,62086e-06;0,000173148;0;0,000173296;0;
4,62997e-06;0,00017349;0;0,000173638;0;
4,63909e-06;0,000173832;0;0,000173979;0;
4,6482e-06;0,000174175;0;0,000174321;0;
4,65732e-06;0,000174517;0;0,000174663;0;
4,66643e-06;0,000174859;0;0,000175005;0;
4,67555e-06;0,000175201;0;0,000175347;0;
4,68466e-06;0,000175543;0;0,000175688;0;
4,69377e-06;0,000175885;0;0,00017603;0;
4,70289e-06;0,000176227;0;0,000176372;0;
4,712e-06;0,00017657;0;0,000176714;0;
4,72112e-06;0,000176912;0;0,000177056;0;
4,73023e-06;0,000177254;0;0,000177397;0;
4,73934e-06;0,000177596;0;0,000177739;0;
4,74846e-06;0,000177938;0;0,000178081;0;
4,75757e-06;0,00017828;0;0,000178423;0;
4,76669e-06;0,000178622;0;0,000178765;0;
4,7758e-06;0,000178964;0;0,000179107;0;
4,78491e-06;0,000179307;0;0,000179448;0;
4,79403e-06;0,000179649;0;0,00017979;0;
4,80314e-06;0,000179991;0;0,000180132;0;
4,81226e-06;0,000180333;0;0,000180474;0;
4,82137e-06;0,000180675;0;0,000180816;0;
4,83049e-06;0,000181017;0;0,000181157;0;
4,8396e-06;0,000181359;0;0,000181499;0;
4,84871e-06;0,000181701;0;0,000181841;0;
4,85783e-06;0,000182044;0;0,000182183;0;
4,86694e-06;0,000182386;0;0,000182525;0;
4,87606e-06;0,000182728;0;0,000182866;0;
4,88517e-06;0,00018307;0;0,000183208;0;
4,89428e-06;0,000183412;0;0,00018355;0;
4,9034e-06;0,000183754;0;0,000183892;0;
4,91251e-06;0,000184096;0;0,000184234;0;
4,92163e-06;0,000184438;0;0,000184575;0;
4,93074e-06;0,000184781;0;0,000184917;0;
4,93985e-06;0,000185123;0;0,000185259;0;
4,94897e-06;0,000185465;0;0,000185601;0;
4,95808e-06;0,000185807;0;0,000185943;0;
4,9672e-06;0,000186149;0;0,000186284;0;
4,97631e-06;0,000186491;0;0,000186626;0;
4,98543e-06;0,000186833;0;0,000186968;0;
4,99454e-06;0,000187176;0;0,00018731;0;
5,00365e-06;0,000187518;0;0,000187652;0;
5,01277e-06;0,00018786;0;0,000187993;0;
5,02188e-06;0,000188202;0;0,000188335;0;
5,031e-06;0,000188544;0;0,000188677;0;
5,04011e-06;0,000188886;0;0,000189019;0;
5,04922e-06;0,000189228;0;0,000189361;0;
5,05834e-06;0,00018957;0;0,000189703;0;
5,06745e-06;0,000189913;0;0,000190044;0;
5,07657e-06;0,000190255;0;0,000190386;0;
5,08568e-06;0,000190597;0;0,000190728;0;
5,09479e-06;0,000190939;0;0,00019107;0;
5,10391e-06;0,000191281;0;0,000191412;0;
5,11302e-06;0,000191623;0;0,000191753;0;
5,12214e-06;0,000191965;0;0,000192095;0;
5,13125e-06;0,000192307;0;0,000192437;0;
5,14037e-06;0,00019265;0;0,000192779;0;
5,14948e-06;0,000192992;0;0,000193121;0;
5,15859e-06;0,000193334;0;0,000193462;0;
5,16771e-06;0,000193676;0;0,000193804;0;
5,17682e-06;0,000194018;0;0,000194146;0;
5,18594e-06;0,00019436;0;0,000194488;0;
5,19505e-06;0,000194702;0;0,00019483;0;
5,20416e-06;0,000195045;0;0,000195171;0;
5,21328e-06;0,000195387;0;0,000195513;0;
5,22239e-06;0,000195729;0;0,000195855;0;
5,23151e-06;0,000196071;0;0,000196197;0;
5,24062e-06;0,000196413;0;0,000196539;0;
5,24974e-06;0,000196755;0;0,00019688;0;
5,25885e-06;0,000197097;0;0,000197222;0;
5,26796e-06;0,000197439;0;0,000197564;0;
5,27708e-06;0,000197782;0;0,000197906;0;
5,28619e-06;0,000198124;0;0,000198248;0;
5,29531e-06;0,000198466;0;0,000198589;0;
5,30442e-06;0,000198808;0;0,000198931;0;
5,31353e-06;0,00019915;0;0,000199273;0;
5,32265e-06;0,000199492;0;0,000199615;0;
5,33176e-06;0,000199834;0;0,000199957;0;
5,34088e-06;0,000200176;0;0,000200299;0;
5,34999e-06;0,000200519;0;0,00020064;0;
5,3591e-06;0,000200861;0;0,000200982;0;
5,36822e-06;0,000201203;0;0,000201324;0;
5,37733e-06;0,000201545;0;0,000201666;0;
5,38645e-06;0,000201887;0;0,000202008;0;
5,39556e-06;0,000202229;0;0,000202349;0;
5,40468e-06;0,000202571;0;0,000202691;0;
5,41379e-06;0,000202914;0;0,000203033;0;
5,4229e-06;0,000203256;0;0,000203375;0;
5,43202e-06;0,000203598;0;0,000203717;0;
5,44113e-06;0,00020394;0;0,000204058;0;
5,45025e-06;0,000204282;0;0,0002044;0;
5,45936e-06;0,000204624;0;0,000204742;0;
5,46847e-06;0,000204966;0;0,000205084;0;
5,47759e-06;0,000205308;0;0,000205426;0;
5,4867e-06;0,000205651;0;0,000205767;0;
5,49582e-06;0,000205993;0;0,000206109;0;
5,50493e-06;0,000206335;0;0,000206451;0;
5,51404e-06;0,000206677;0;0,000206793;0;
5,52316e-06;0,000207019;0;0,000207135;0;
5,53227e-06;0,000207361;0;0,000207476;0;
5,54139e-06;0,000207703;0;0,000207818;0;
5,5505e-06;0,000208045;0;0,00020816;0;
5,55962e-06;0,000208388;0;0,000208502;0;
5,56873e-06;0,00020873;0;0,000208844;0;
5,57784e-06;0,000209072;0;0,000209185;0;
5,58696e-06;0,000209414;0;0,000209527;0;
5,59607e-06;0,000209756;0;0,000209869;0;
5,60519e-06;0,000210098;0;0,000210211;0;
5,6143e-06;0,00021044;0;0,000210553;0;
5,62341e-06;0,000210783;0;0,000210895;0;
5,63253e-06;0,000211125;0;0,000211236;0;
5,64164e-06;0,000211467;0;0,000211578;0;
5,65076e-06;0,000211809;0;0,00021192;0;
5,65987e-06;0,000212151;0;0,000212262;0;
5,66898e-06;0,000212493;0;0,000212604;0;
5,6781e-06;0,000212835;0;0,000212945;0;
5,68721e-06;0,000213177;0;0,000213287;0;
5,69633e-06;0,00021352;0;0,000213629;0;
5,70544e-06;0,000213862;0;0,000213971;0;
5,71456e-06;0,000214204;0;0,000214313;0;
5,72367e-06;0,000214546;0;0,000214654;0;
5,73278e-06;0,000214888;0;0,000214996;0;
5,7419e-06;0,00021523;0;0,000215338;0;
5,75101e-06;0,000215572;0;0,00021568;0;
5,76013e-06;0,000215914;0;0,000216022;0;
5,76924e-06;0,000216257;0;0,000216363;0;
5,77835e-06;0,000216599;0;0,000216705;0;
5,78747e-06;0,000216941;0;0,000217047;0;
5,79658e-06;0,000217283;0;0,000217389;0;
5,8057e-06;0,000217625;0;0,000217731;0;
5,81481e-06;0,000217967;0;0,000218072;0;
5,82392e-06;0,000218309;0;0,000218414;0;
5,83304e-06;0,000218652;0;0,000218756;0;
5,84215e-06;0,000218994;0;0,000219098;0;
5,85127e-06;0,000219336;0;0,00021944;0;
5,86038e-06;0,000219678;0;0,000219781;0;
5,8695e-06;0,00022002;0;0,000220123;0;
5,87861e-06;0,000220362;0;0,000220465;0;
5,88772e-06;0,000220704;0;0,000220807;0;
5,89684e-06;0,000221046;0;0,000221149;0;
5,90595e-06;0,000221389;0;0,000221491;0;
5,91507e-06;0,000221731;0;0,000221832;0;
5,92418e-06;0,000222073;0;0,000222174;0;
5,93329e-06;0,000222415;0;0,000222516;0;
5,94241e-06;0,000222757;0;0,000222858;0;
5,95152e-06;0,000223099;0;0,0002232;0;
5,96064e-06;0,000223441;0;0,000223541;0;
5,96975e-06;0,000223783;0;0,000223883;0;
5,97886e-06;0,000224126;0;0,000224225;0;
5,98798e-06;0,000224468;0;0,000224567;0;
5,99709e-06;0,00022481;0;0,000224909;0;
6,00621e-06;0,000225152;0;0,00022525;0;
6,01532e-06;0,000225494;0;0,000225592;0;
6,02444e-06;0,000225836;0;0,000225934;0;
6,03355e-06;0,000226178;0;0,000226276;0;
6,04266e-06;0,000226521;0;0,000226618;0;
6,05178e-06;0,000226863;0;0,000226959;0;
6,06089e-06;0,000227205;0;0,000227301;0;
6,07001e-06;0,000227547;0;0,000227643;0;
6,07912e-06;0,000227889;0;0,000227985;0;
6,08823e-06;0,000228231;0;0,000228327;0;
6,09735e-06;0,000228573;0;0,000228668;0;
6,10646e-06;0,000228915;0;0,00022901;0;
6,11558e-06;0,000229258;0;0,000229352;0;
6,12469e-06;0,0002296;0;0,000229694;0;
6,13381e-06;0,000229942;0;0,000230036;0;
6,14292e-06;0,000230284;0;0,000230377;0;
6,15203e-06;0,000230626;0;0,000230719;0;
6,16115e-06;0,000230968;0;0,000231061;0;
6,17026e-06;0,00023131;0;0,000231403;0;
6,17938e-06;0,000231652;0;0,000231745;0;
6,18849e-06;0,000231995;0;0,000232086;0;
6,1976e-06;0,000232337;0;0,000232428;0;
6,20672e-06;0,000232679;0;0,00023277;0;
6,21583e-06;0,000233021;0;0,000233112;0;
6,22495e-06;0,000233363;0;0,000233454;0;
6,23406e-06;0,000233705;0;0,000233796;0;
6,24317e-06;0,000234047;0;0,000234137;0;
6,25229e-06;0,00023439;0;0,000234479;0;
6,2614e-06;0,000234732;0;0,000234821;0;
6,27052e-06;0,000235074;0;0,000235163;0;
6,27963e-06;0,000235416;0;0,000235505;0;
6,28875e-06;0,000235758;0;0,000235846;0;
6,29786e-06;0,0002361;0;0,000236188;0;
6,30697e-06;0,000236442;0;0,00023653;0;
6,31609e-06;0,000236784;0;0,000236872;0;
6,3252e-06;0,000237127;0;0,000237214;0;
6,33432e-06;0,000237469;0;0,000237555;0;
6,34343e-06;0,000237811;0;0,000237897;0;
6,35254e-06;0,000238153;0;0,000238239;0;
6,36166e-06;0,000238495;0;0,000238581;0;
6,37077e-06;0,000238837;0;0,000238923;0;
6,37989e-06;0,000239179;0;0,000239264;0;
6,389e-06;0,000239521;0;0,000239606;0;
6,39811e-06;0,000239864;0;0,000239948;0;
6,40723e-06;0,000240206;0;0,00024029;0;
6,41634e-06;0,000240548;0;0,000240632;0;
6,42546e-06;0,00024089;0;0,000240973;0;
6,43457e-06;0,000241232;0;0,000241315;0;
6,44369e-06;0,000241574;0;0,000241657;0;
6,4528e-06;0,000241916;0;0,000241999;0;
6,46191e-06;0,000242259;0;0,000242341;0;
6,47103e-06;0,000242601;0;0,000242682;0;
6,48014e-06;0,000242943;0;0,000243024;0;
6,48926e-06;0,000243285;0;0,000243366;0;
6,49837e-06;0,000243627;0;0,000243708;0;
6,50748e-06;0,000243969;0;0,00024405;0;
6,5166e-06;0,000244311;0;0,000244392;0;
6,52571e-06;0,000244653;0;0,000244733;0;
6,53483e-06;0,000244996;0;0,000245075;0;
6,54394e-06;0,000245338;0;0,000245417;0;
6,55305e-06;0,00024568;0;0,000245759;0;
6,56217e-06;0,000246022;0;0,000246101;0;
6,57128e-06;0,000246364;0;0,000246442;0;
6,5804e-06;0,000246706;0;0,000246784;0;
6,58951e-06;0,000247048;0;0,000247126;0;
6,59863e-06;0,00024739;0;0,000247468;0;
6,60774e-06;0,000247733;0;0,00024781;0;
6,61685e-06;0,000248075;0;0,000248151;0;
6,62597e-06;0,000248417;0;0,000248493;0;
6,63508e-06;0,000248759;0;0,000248835;0;
6,6442e-06;0,000249101;0;0,000249177;0;
6,65331e-06;0,000249443;0;0,000249519;0;
6,66242e-06;0,000249785;0;0,00024986;0;
6,67154e-06;0,000250128;0;0,000250202;0;
6,68065e-06;0,00025047;0;0,000250544;0;
6,68977e-06;0,000250812;0;0,000250886;0;
6,69888e-06;0,000251154;0;0,000251228;0;
6,70799e-06;0,000251496;0;0,000251569;0;
6,71711e-06;0,000251838;0;0,000251911;0;
6,72622e-06;0,00025218;0;0,000252253;0;
6,73534e-06;0,000252522;0;0,000252595;0;
6,74445e-06;0,000252865;0;0,000252937;0;
6,75357e-06;0,000253207;0;0,000253278;0;
6,76268e-06;0,000253549;0;0,00025362;0;
6,77179e-06;0,000253891;0;0,000253962;0;
6,78091e-06;0,000254233;0;0,000254304;0;
6,79002e-06;0,000254575;0;0,000254646;0;
6,79914e-06;0,000254917;0;0,000254988;0;
6,80825e-06;0,000255259;0;0,000255329;0;
6,81736e-06;0,000255602;0;0,000255671;0;
6,82648e-06;0,000255944;0;0,000256013;0;
6,83559e-06;0,000256286;0;0,000256355;0;
6,84471e-06;0,000256628;0;0,000256697;0;
6,85382e-06;0,00025697;0;0,000257038;0;
6,86293e-06;0,000257312;0;0,00025738;0;
6,87205e-06;0,000257654;0;0,000257722;0;
6,88116e-06;0,000257996;0;0,000258064;0;
6,89028e-06;0,000258339;0;0,000258406;0;
6,89939e-06;0,000258681;0;0,000258747;0;
6,90851e-06;0,000259023;0;0,000259089;0;
6,91762e-06;0,000259365;0;0,000259431;0;
6,92673e-06;0,000259707;0;0,000259773;0;
6,93585e-06;0,000260049;0;0,000260115;0;
6,94496e-06;0,000260391;0;0,000260456;0;
6,95408e-06;0,000260734;0;0,000260798;0;
6,96319e-06;0,000261076;0;0,00026114;0;
6,9723e-06;0,000261418;0;0,000261482;0;
6,98142e-06;0,00026176;0;0,000261824;0;
6,99053e-06;0,000262102;0;0,000262165;0;
6,99965e-06;0,000262444;0;0,000262507;0;
7,00876e-06;0,000262786;0;0,000262849;0;
7,01788e-06;0,000263128;0;0,000263191;0;
7,02699e-06;0,000263471;0;0,000263533;0;
7,0361e-06;0,000263813;0;0,000263874;0;
7,04522e-06;0,000264155;0;0,000264216;0;
7,05433e-06;0,000264497;0;0,000264558;0;
7,06345e-06;0,000264839;0;0,0002649;0;
7,07256e-06;0,000265181;0;0,000265242;0;
7,08167e-06;0,000265523;0;0,000265584;0;
7,09079e-06;0,000265865;0;0,000265925;0;
7,0999e-06;0,000266208;0;0,000266267;0;
7,10902e-06;0,00026655;0;0,000266609;0;
7,11813e-06;0,000266892;0;0,000266951;0;
7,12724e-06;0,000267234;0;0,000267293;0;
7,13636e-06;0,000267576;0;0,000267634;0;
7,14547e-06;0,000267918;0;0,000267976;0;
7,15459e-06;0,00026826;0;0,000268318;0;
7,1637e-06;0,000268603;0;0,00026866;0;
7,17282e-06;0,000268945;0;0,000269002;0;
7,18193e-06;0,000269287;0;0,000269343;0;
7,19104e-06;0,000269629;0;0,000269685;0;
7,20016e-06;0,000269971;0;0,000270027;0;
7,20927e-06;0,000270313;0;0,000270369;0;
7,21839e-06;0,000270655;0;0,000270711;0;
7,2275e-06;0,000270997;0;0,000271052;0;
7,23661e-06;0,00027134;0;0,000271394;0;
7,24573e-06;0,000271682;0;0,000271736;0;
7,25484e-06;0,000272024;0;0,000272078;0;
7,26396e-06;0,000272366;0;0,00027242;0;
7,27307e-06;0,000272708;0;0,000272761;0;
7,28218e-06;0,00027305;0;0,000273103;0;
7,2913e-06;0,000273392;0;0,000273445;0;
7,30041e-06;0,000273734;0;0,000273787;0;
7,30953e-06;0,000274077;0;0,000274129;0;
7,31864e-06;0,000274419;0;0,00027447;0;
7,32776e-06;0,000274761;0;0,000274812;0;
7,33687e-06;0,000275103;0;0,000275154;0;
7,34598e-06;0,000275445;0;0,000275496;0;
7,3551e-06;0,000275787;0;0,000275838;0;
7,36421e-06;0,000276129;0;0,00027618;0;
7,37333e-06;0,000276472;0;0,000276521;0;
7,38244e-06;0,000276814;0;0,000276863;0;
7,39155e-06;0,000277156;0;0,000277205;0;
7,40067e-06;0,000277498;0;0,000277547;0;
7,40978e-06;0,00027784;0;0,000277889;0;
7,4189e-06;0,000278182;0;0,00027823;0;
7,42801e-06;0,000278524;0;0,000278572;0;
7,43712e-06;0,000278866;0;0,000278914;0;
7,44624e-06;0,000279209;0;0,000279256;0;
7,45535e-06;0,000279551;0;0,000279598;0;
7,46447e-06;0,000279893;0;0,000279939;0;
7,47358e-06;0,000280235;0;0,000280281;0;
7,4827e-06;0,000280577;0;0,000280623;0;
7,49181e-06;0,000280919;0;0,000280965;0;
7,50092e-06;0,000281261;0;0,000281307;0;
7,51004e-06;0,000281603;0;0,000281648;0;
7,51915e-06;0,000281946;0;0,00028199;0;
7,52827e-06;0,000282288;0;0,000282332;0;
7,53738e-06;0,00028263;0;0,000282674;0;
7,54649e-06;0,000282972;0;0,000283016;0;
7,55561e-06;0,000283314;0;0,000283357;0;
7,56472e-06;0,000283656;0;0,000283699;0;
7,57384e-06;0,000283998;0;0,000284041;0;
7,58295e-06;0,000284341;0;0,000284383;0;
7,59206e-06;0,000284683;0;0,000284725;0;
7,60118e-06;0,000285025;0;0,000285066;0;
7,61029e-06;0,000285367;0;0,000285408;0;
7,61941e-06;0,000285709;0;0,00028575;0;
7,62852e-06;0,000286051;0;0,000286092;0;
7,63764e-06;0,000286393;0;0,000286434;0;
7,64675e-06;0,000286735;0;0,000286776;0;
7,65586e-06;0,000287078;0;0,000287117;0;
7,66498e-06;0,00028742;0;0,000287459;0;
7,67409e-06;0,000287762;0;0,000287801;0;
7,68321e-06;0,000288104;0;0,000288143;0;
7,69232e-06;0,000288446;0;0,000288485;0;
7,70143e-06;0,000288788;0;0,000288826;0;
7,71055e-06;0,00028913;0;0,000289168;0;
7,71966e-06;0,000289472;0;0,00028951;0;
7,72878e-06;0,000289815;0;0,000289852;0;
7,73789e-06;0,000290157;0;0,000290194;0;
7,747e-06;0,000290499;0;0,000290535;0;
7,75612e-06;0,000290841;0;0,000290877;0;
7,76523e-06;0,000291183;0;0,000291219;0;
7,77435e-06;0,000291525;0;0,000291561;0;
7,78346e-06;0,000291867;0;0,000291903;0;
7,79258e-06;0,00029221;0;0,000292244;0;
7,80169e-06;0,000292552;0;0,000292586;0;
7,8108e-06;0,000292894;0;0,000292928;0;
7,81992e-06;0,000293236;0;0,00029327;0;
7,82903e-06;0,000293578;0;0,000293612;0;
7,83815e-06;0,00029392;0;0,000293953;0;
7,84726e-06;0,000294262;0;0,000294295;0;
7,85637e-06;0,000294604;0;0,000294637;0;
7,86549e-06;0,000294947;0;0,000294979;0;
7,8746e-06;0,000295289;0;0,000295321;0;
7,88372e-06;0,000295631;0;0,000295662;0;
7,89283e-06;0,000295973;0;0,000296004;0;
7,90194e-06;0,000296315;0;0,000296346;0;
7,91106e-06;0,000296657;0;0,000296688;0;
7,92017e-06;0,000296999;0;0,00029703;0;
7,92929e-06;0,000297341;0;0,000297372;0;
7,9384e-06;0,000297684;0;0,000297713;0;
7,94752e-06;0,000298026;0;0,000298055;0;
7,95663e-06;0,000298368;0;0,000298397;0;
7,96574e-06;0,00029871;0;0,000298739;0;
7,97486e-06;0,000299052;0;0,000299081;0;
7,98397e-06;0,000299394;0;0,000299422;0;
7,99309e-06;0,000299736;0;0,000299764;0;
8,0022e-06;0,000300079;0;0,000300106;0;
8,01131e-06;0,000300421;0;0,000300448;0;
8,02043e-06;0,000300763;0;0,00030079;0;
8,02954e-06;0,000301105;0;0,000301131;0;
8,03866e-06;0,000301447;0;0,000301473;0;
8,04777e-06;0,000301789;0;0,000301815;0;
8,05689e-06;0,000302131;0;0,000302157;0;
8,066e-06;0,000302473;0;0,000302499;0;
8,07511e-06;0,000302816;0;0,00030284;0;
8,08423e-06;0,000303158;0;0,000303182;0;
8,09334e-06;0,0003035;0;0,000303524;0;
8,10246e-06;0,000303842;0;0,000303866;0;
8,11157e-06;0,000304184;0;0,000304208;0;
8,12068e-06;0,000304526;0;0,000304549;0;
8,1298e-06;0,000304868;0;0,000304891;0;
8,13891e-06;0,00030521;0;0,000305233;0;
8,14803e-06;0,000305553;0;0,000305575;0;
8,15714e-06;0,000305895;0;0,000305917;0;
8,16625e-06;0,000306237;0;0,000306258;0;
8,17537e-06;0,000306579;0;0,0003066;0;
8,18448e-06;0,000306921;0;0,000306942;0;
8,1936e-06;0,000307263;0;0,000307284;0;
8,20271e-06;0,000307605;0;0,000307626;0;
8,21183e-06;0,000307948;0;0,000307968;0;
8,22094e-06;0,00030829;0;0,000308309;0;
8,23005e-06;0,000308632;0;0,000308651;0;
8,23917e-06;0,000308974;0;0,000308993;0;
8,24828e-06;0,000309316;0;0,000309335;0;
8,2574e-06;0,000309658;0;0,000309677;0;
8,26651e-06;0,00031;0;0,000310018;0;
8,27562e-06;0,000310342;0;0,00031036;0;
8,28474e-06;0,000310685;0;0,000310702;0;
8,29385e-06;0,000311027;0;0,000311044;0;
8,30297e-06;0,000311369;0;0,000311386;0;
8,31208e-06;0,000311711;0;0,000311727;0;
8,32119e-06;0,000312053;0;0,000312069;0;
8,33031e-06;0,000312395;0;0,000312411;0;
8,33942e-06;0,000312737;0;0,000312753;0;
8,34854e-06;0,000313079;0;0,000313095;0;
8,35765e-06;0,000313422;0;0,000313436;0;
8,36677e-06;0,000313764;0;0,000313778;0;
8,37588e-06;0,000314106;0;0,00031412;0;
8,38499e-06;0,000314448;0;0,000314462;0;
8,39411e-06;0,00031479;0;0,000314804;0;
8,40322e-06;0,000315132;0;0,000315145;0;
8,41234e-06;0,000315474;0;0,000315487;0;
8,42145e-06;0,000315817;0;0,000315829;0;
8,43056e-06;0,000316159;0;0,000316171;0;
8,43968e-06;0,000316501;0;0,000316513;0;
8,44879e-06;0,000316843;0;0,000316854;0;
8,45791e-06;0,000317185;0;0,000317196;0;
8,46702e-06;0,000317527;0;0,000317538;0;
8,47613e-06;0,000317869;0;0,00031788;0;
8,48525e-06;0,000318211;0;0,000318222;0;
8,49436e-06;0,000318554;0;0,000318564;0;
8,50348e-06;0,000318896;0;0,000318905;0;
8,51259e-06;0,000319238;0;0,000319247;0;
8,52171e-06;0,00031958;0;0,000319589;0;
8,53082e-06;0,000319922;0;0,000319931;0;
8,53993e-06;0,000320264;0;0,000320273;0;
8,54905e-06;0,000320606;0;0,000320614;0;
8,55816e-06;0,000320948;0;0,000320956;0;
8,56728e-06;0,000321291;0;0,000321298;0;
8,57639e-06;0,000321633;0;0,00032164;0;
8,5855e-06;0,000321975;0;0,000321982;0;
8,59462e-06;0,000322317;0;0,000322323;0;
8,60373e-06;0,000322659;0;0,000322665;0;
8,61285e-06;0,000323001;0;0,000323007;0;
8,62196e-06;0,000323343;0;0,000323349;0;
8,63107e-06;0,000323686;0;0,000323691;0;
8,64019e-06;0,000324028;0;0,000324032;0;
8,6493e-06;0,00032437;0;0,000324374;0;
8,65842e-06;0,000324712;0;0,000324716;0;
8,66753e-06;0,000325054;0;0,000325058;0;
8,67665e-06;0,000325396;0;0,0003254;0;
8,68576e-06;0,000325738;0;0,000325741;0;
8,69487e-06;0,00032608;0;0,000326083;0;
8,70399e-06;0,000326423;0;0,000326425;0;
8,7131e-06;0,000326765;0;0,000326767;0;
8,72222e-06;0,000327107;0;0,000327109;0;
8,73133e-06;0,000327449;0;0,00032745;0;
8,74044e-06;0,000327791;0;0,000327792;0;
8,74956e-06;0,000328133;0;0,000328134;0;
8,75867e-06;0,000328475;0;0,000328476;0;
8,76779e-06;0,000328817;0;0,000328818;0;
8,7769e-06;0,00032916;0;0,000329159;0;
8,78601e-06;0,000329502;0;0,000329501;0;
8,79513e-06;0,000329844;0;0,000329843;0;
8,80424e-06;0,000330186;0;0,000330185;0;
8,81336e-06;0,000330528;0;0,000330527;0;
8,82247e-06;0,00033087;0;0,000330869;0;
8,83159e-06;0,000331212;0;0,00033121;0;
8,8407e-06;0,000331555;0;0,000331552;0;
8,84981e-06;0,000331897;0;0,000331894;0;
8,85893e-06;0,000332239;0;0,000332236;0;
8,86804e-06;0,000332581;0;0,000332578;0;
8,87716e-06;0,000332923;0;0,000332919;0;
8,88627e-06;0,000333265;0;0,000333261;0;
8,89538e-06;0,000333607;0;0,000333603;0;
8,9045e-06;0,000333949;0;0,000333945;0;
8,91361e-06;0,000334292;0;0,000334287;0;
8,92273e-06;0,000334634;0;0,000334628;0;
8,93184e-06;0,000334976;0;0,00033497;0;
8,94096e-06;0,000335318;0;0,000335312;0;
8,95007e-06;0,00033566;0;0,000335654;0;
8,95918e-06;0,000336002;0;0,000335996;0;
8,9683e-06;0,000336344;0;0,000336337;0;
8,97741e-06;0,000336686;0;0,000336679;0;
8,98653e-06;0,000337029;0;0,000337021;0;
8,99564e-06;0,000337371;0;0,000337363;0;
9,00475e-06;0,000337713;0;0,000337705;0;
9,01387e-06;0,000338055;0;0,000338046;0;
9,02298e-06;0,000338397;0;0,000338388;0;
9,0321e-06;0,000338739;0;0,00033873;0;
9,04121e-06;0,000339081;0;0,000339072;0;
9,05032e-06;0,000339424;0;0,000339414;0;
9,05944e-06;0,000339766;0;0,000339755;0;
9,06855e-06;0,000340108;0;0,000340097;0;
9,07767e-06;0,00034045;0;0,000340439;0;
9,08678e-06;0,000340792;0;0,000340781;0;
9,0959e-06;0,000341134;0;0,000341123;0;
9,10501e-06;0,000341476;0;0,000341465;0;
9,11412e-06;0,000341818;0;0,000341806;0;
9,12324e-06;0,000342161;0;0,000342148;0;
9,13235e-06;0,000342503;0;0,00034249;0;
9,14147e-06;0,000342845;0;0,000342832;0;
9,15058e-06;0,000343187;0;0,000343174;0;
9,15969e-06;0,000343529;0;0,000343515;0;
9,16881e-06;0,000343871;0;0,000343857;0;
9,17792e-06;0,000344213;0;0,000344199;0;
9,18704e-06;0,000344555;0;0,000344541;0;
9,19615e-06;0,000344898;0;0,000344883;0;
9,20526e-06;0,00034524;0;0,000345224;0;
9,21438e-06;0,000345582;0;0,000345566;0;
9,22349e-06;0,000345924;0;0,000345908;0;
9,23261e-06;0,000346266;0;0,00034625;0;
9,24172e-06;0,000346608;0;0,000346592;0;
9,25084e-06;0,00034695;0;0,000346933;0;
9,25995e-06;0,000347293;0;0,000347275;0;
9,26906e-06;0,000347635;0;0,000347617;0;
9,27818e-06;0,000347977;0;0,000347959;0;
9,28729e-06;0,000348319;0;0,000348301;0;
9,29641e-06;0,000348661;0;0,000348642;0;
9,30552e-06;0,000349003;0;0,000348984;0;
9,31463e-06;0,000349345;0;0,000349326;0;
9,32375e-06;0,000349687;0;0,000349668;0;
9,33286e-06;0,00035003;0;0,00035001;0;
9,34198e-06;0,000350372;0;0,000350351;0;
9,35109e-06;0,000350714;0;0,000350693;0;
9,3602e-06;0,000351056;0;0,000351035;0;
9,36932e-06;0,000351398;0;0,000351377;0;
9,37843e-06;0,00035174;0;0,000351719;0;
9,38755e-06;0,000352082;0;0,000352061;0;
9,39666e-06;0,000352424;0;0,000352402;0;
9,40578e-06;0,000352767;0;0,000352744;0;
9,41489e-06;0,000353109;0;0,000353086;0;
9,424e-06;0,000353451;0;0,000353428;0;
9,43312e-06;0,000353793;0;0,00035377;0;
9,44223e-06;0,000354135;0;0,000354111;0;
9,45135e-06;0,000354477;0;0,000354453;0;
9,46046e-06;0,000354819;0;0,000354795;0;
9,46957e-06;0,000355162;0;0,000355137;0;
9,47869e-06;0,000355504;0;0,000355479;0;
9,4878e-06;0,000355846;0;0,00035582;0;
9,49692e-06;0,000356188;0;0,000356162;0;
9,50603e-06;0,00035653;0;0,000356504;0;
9,51514e-06;0,000356872;0;0,000356846;0;
9,52426e-06;0,000357214;0;0,000357188;0;
9,53337e-06;0,000357556;0;0,000357529;0;
9,54249e-06;0,000357899;0;0,000357871;0;
9,5516e-06;0,000358241;0;0,000358213;0;
9,56072e-06;0,000358583;0;0,000358555;0;
9,56983e-06;0,000358925;0;0,000358897;0;
9,57894e-06;0,000359267;0;0,000359238;0;
9,58806e-06;0,000359609;0;0,00035958;0;
9,59717e-06;0,000359951;0;0,000359922;0;
9,60629e-06;0,000360293;0;0,000360264;0;
9,6154e-06;0,000360636;0;0,000360606;0;
9,62451e-06;0,000360978;0;0,000360947;0;
9,63363e-06;0,00036132;0;0,000361289;0;
9,64274e-06;0,000361662;0;0,000361631;0;
9,65186e-06;0,000362004;0;0,000361973;0;
9,66097e-06;0,000362346;0;0,000362315;0;
9,67008e-06;0,000362688;0;0,000362657;0;
9,6792e-06;0,000363031;0;0,000362998;0;
9,68831e-06;0,000363373;0;0,00036334;0;
9,69743e-06;0,000363715;0;0,000363682;0;
